product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
https://www.amazon.in/Meyaar-Noise-Isolating-Wired-Earphone/dp/B09DZ46KMC/ref=sr_1_103?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-103,Meyaar M-11 Noise Isolating Wired in-Ear Earphone with Mic (Black + Pink (2 Pack)),999.0,279.0,Meyaar,M-11,Black + Pink (2 Pack),In Ear,Wired
https://www.amazon.in/Bassbuds-Bluetooth-Wireless-Playtime-DeepBass/dp/B0BC1XFSLK/ref=sr_1_54?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-54,"PTron Bassbuds Xtreme Truly Wireless in Ear Earbuds with mic, 32Hrs Playtime, Bluetooth Headphones 5.3, 13mm Driver, Stereo Calls TWS Earbuds, Deep Bass, IPX4 & Type-C Fast Charging (Blue/Black)",4599.0,799.0,pTron,Bassbuds Xtreme,Blue/Black,nan,nan
https://www.amazon.in/Mi-Earphone-Basic-Ultra-deep/dp/B07QJYB8BC/ref=sr_1_65?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-65,"Xiaomi Wired in-Ear Earphones with Mic, Ultra Deep Bass & Metal Sound Chamber (Blue)",599.0,429.0,Xiaomi,Mi Earphones Basic Blue,Blue,In Ear,Wired
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfbXRmOjIwMTEwNDc1Mjg1NTk4OjowOjo&url=%2FSennheiser-HD-Headphones-Cancellation-Headphone%2Fdp%2FB08D1CD3Q9%2Fref%3Dsr_1_59_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Sennheiser HD 458 ANC Foldable Bluetooth Wireless Over Ear Headphones with Mic, Alexa Built-in - Active Noise Cancellation, 30-Hour Battery Life, USB-C Fast Charging (Black)",14990.0,8946.0,Sennheiser,Over Ear,Black & Red,Over Ear,Wireless
https://www.amazon.in/Bassbuds-Bluetooth-Wireless-Playtime-DeepBass/dp/B0BC1WNLFT/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-29,"PTron Bassbuds Xtreme Truly Wireless in Ear Earbuds with mic, 32Hrs Playtime, Bluetooth Headphones 5.3, 13mm Driver, Stereo Calls TWS Earbuds, Deep Bass, IPX4 & Type-C Fast Charging (Grey/Black)",4599.0,799.0,pTron,Bassbuds Xtreme,Grey/Black,nan,nan
https://www.amazon.in/Sony-WH-1000XM5-Wireless-Cancelling-Headphones/dp/B09XS7JWHH/ref=sxin_16_aspa_sqa?c_c=282350261&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B09XS7JWHH&pd_rd_r=1cb6f1c2-74bd-4363-9b5b-5c49829fd815&pd_rd_w=fkLi0&pd_rd_wg=1uKe7&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=0QJBXCMCN5JZQVSGJFJW&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-5-9e85f757-0438-470e-8160-8465beaa22d5,"Sony WH-1000XM5 Wireless Industry Leading Active Noise Cancelling Headphones, 8 Mics for Clear Calling, 30Hr Battery, 3 Min Quick Charge = 3 Hours Playback, Multi Point Connectivity, Alexa - Black",34990.0,29990.0,Sony,WH1000XM5/BMIN,Black,Over Ear,Wireless
https://www.amazon.in/JBL-Wireless-Headphones-Bluetooth-Assistant/dp/B08QTYYNDN/ref=sr_1_23?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-23,"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (Black)",4499.0,2899.0,JBL,Tune,Black,On Ear,Bluetooth 5.0
https://www.amazon.in/JBL-Cancellation-Headphones-Headphone-Assistant/dp/B096FZQ5WC/ref=sr_1_45?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-45,"JBL Tune 760NC, Over Ear ANC Wireless Headphones with Mic, up to 50 Hours Playtime, Pure Bass, Google Fast Pair, Dual Pairing, AUX & Voice Assistant Support for Mobile Phones (Blue)",7999.0,4999.0,JBL,Tune,Blue,Over Ear,Bluetooth 5.0
https://www.amazon.in/Wings-Wireless-Controls-Bluetooth-Earphones/dp/B09YD7ZBZ2/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,"Wings Phantom 205 Wireless Earbuds, Touch Controls, Bluetooth 5.3 Wireless Neckband Earphones with ENC Mic, 40ms Low Latency and 50 Hrs of Total Playtime",2999.0,899.0,Wings,WL-PHANTOM205-BLK,Black,nan,nan
https://www.amazon.in/Skullcandy-Wireless-Over-Ear-Headphone-Adjustable-Technology/dp/B08FCGH2RL/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,Skullcandy Crusher Evo Wireless Over-Ear-Headphone with Rapid Charge Personal Sound App and Built-in Tile Finding Technology with mic (Black),37999.0,15499.0,Skullcandy,Crusher Evo,Black,Over Ear,Wireless
https://www.amazon.in/Bassbuds-Duo-Headphones-Water-Resistant-Assistance/dp/B09DDBN1YH/ref=sr_1_23?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-23,"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (White)",2599.0,899.0,pTron,Bassbuds,Moon White,In Ear,Wireless
https://www.amazon.in/Zebronics-Bluetooth-Headphone-Multifunction-Black/dp/B088FM4QG4/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-37,ZEBRONICS Zeb-Duke Bluetooth Wireless Over Ear Headphone with Mic (Black),1999.0,1299.0,ZEBRONICS,Zeb-Duke,Black,Over Ear,Wireless
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk3NzY5OTY5OTM3NDI0OjE2ODQzODY4NTI6c3BfbXRmOjIwMTU2OTc1MDY1MDk4OjowOjo&url=%2FBell-Headphone-18hz-24Khz-Frequency-BLHP105AGLD-Gold%2Fdp%2FB0B58M1DLW%2Fref%3Dsr_1_70_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386852%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Bell BLHP105 Wired on-Ear Headphone with Tangle Free Cable+3.5mm Jack, Headset with 18hz-24Khz Frequency Response & 32ohm Impedance, Flexible 2D axis Folding Mechanism Headphone (BLHP105AGLD-Gold)",1399.0,399.0,Bell,BLHP 105A Wired Headphone,Gold,On Ear,Wired
https://www.amazon.in/Skullcandy-Dime-Ear-Wireless-Earbuds/dp/B09NPB1XH4/ref=sr_1_79?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386864&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-79,Skullcandy Dime 2 in-Ear True Wireless Earbuds with Mic (Dark Blue),7999.0,2698.0,Skullcandy,Dime 2 TWS,Blue,In Ear,Wireless
https://www.amazon.in/ZEBRONICS-Bluetooth-Headphone-Assistant-Rechargeable/dp/B09NNTG36Z/ref=sr_1_48?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-48,"ZEBRONICS Zeb-Bang PRO Bluetooth v5.0 On Ear Headphone, 30H Backup, Foldable Design, Call Function, Voice Assistant Feature, Built-in Rechargeable Battery, Type C Charging, 40mm Driver and AUX. (Blue)",2499.0,999.0,ZEBRONICS,Zeb- Bang Pro (Blue),Blue,On Ear,Bluetooth 5.0
https://www.amazon.in/ZEBRONICS-Zeb-Buds-C2-Controller-Red/dp/B08V8DJBK3/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,"ZEBRONICS Zeb-Buds C2 in Ear Type C Wired Earphones with Mic, Braided 1.2 Metre Cable, Metallic Design, 10mm Drivers, in Line Mic & Volume Controller (Red)",699.0,425.0,ZEBRONICS,Zeb Buds C2 (Red),Red,In Ear,Wired
https://www.amazon.in/ZEBRONICS-Aquaman-Wireless-Earbuds-Assistant/dp/B0BSL5VZ7V/ref=sr_1_101?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-101,"ZEBRONICS DC Aquaman Edition Sound Bomb 7 TWS Wireless in Ear Earbuds with 40H* Backup, Rapid Charge, 50ms Gaming Mode, ENC mic, Voice Assistant, Flash Connect, Splash Proof, BT v5.2 and Type C",4899.0,1276.0,ZEBRONICS,ZEB - SOUND BOMB 7 - Aquaman,Aquaman,In Ear,Wireless
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNDAwMDQ0MDM4MDg5NjE6MTY4NDM4Njg3MDpzcF9idGY6MjAwODQzMTg4NDQzOTg6OjA6Og&url=%2FBassbuds-Bluetooth-Immersive-Lightweight-Assistance%2Fdp%2FB0B9SVCYJD%2Fref%3Dsr_1_46_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386870%26refinements%3Dp_89%253APTron%26rnid%3D3837712031%26s%3Delectronics%26sprefix%3D%252Caps%252C1567%26sr%3D1-46-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"PTron Bassbuds B21 Bluetooth 5.2 Truly Wireless TWS Earbuds with mic, Immersive Sound, Stereo Calls, 24Hrs Playtime, Lightweight Headphones, Touch Control, Voice Assistance & IPX4 (Black)",2599.0,775.0,pTron,Bassbuds B21,Black,nan,nan
https://www.amazon.in/Sony-Waterproof-Headphones-Microphone-International/dp/B08B12M92B/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,Sony WI-SP600N Premium Waterproof Bluetooth Wireless Extra Bass Sports in-Ear 6 Hr of Playback Headphones/Microphone (International Version) (Blue),20784.0,15784.0,Sony,SP600N,Blue,In Ear,Bluetooth
https://www.amazon.in/Zebronics-Zeb-Thunder-Bluetooth-Headphone-Input/dp/B07L8JTZ4H/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,"ZEBRONICS Zeb-Thunder Wireless Bluetooth Over The Ear Headphone, FM, mSD, 9 hrs Playback with Mic (Blue)",1399.0,638.0,ZEBRONICS,ZEB-Thunder,Blue,Over Ear,"Wireless, Wired"
https://www.amazon.in/Skullcandy-Truly-Wireless-Earbuds-Black/dp/B08X1QWB9W/ref=sr_1_31?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-31,"Skullcandy Dime True Wireless in-Ear Bluetooth Earbuds Compatible with iPhone and Android/Charging Case and Microphone/Great for Gym, Sports, and Gaming, IPX4 Water Dust Resistant - Black",7499.0,2337.0,Skullcandy,Dime,True Black,In Ear,Wireless
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfbXRmOjIwMTUzMDIyMTYzNjk4OjowOjo&url=%2FSkullcandy-Cancellation-Wireless-Headphone-Technology%2Fdp%2FB08G1ZBKGP%2Fref%3Dsr_1_60_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Skullcandy Hesh ANC Bluetooth Wireless Over-Ear Headphones with Mic (Black),29999.0,9999.0,Skullcandy,Hesh ANC,Black,Over Ear,Wireless
https://www.amazon.in/boAt-Rockerz-558-Bluetooth-Headphones/dp/B0BVRGZ9FV/ref=sr_1_14?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-14,"boAt Rockerz 558 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Army Green)",4999.0,1799.0,boAt,Rockerz 550,Green,Over Ear,Bluetooth
https://www.amazon.in/boAt-Bassheads-220-Earphones-Raging/dp/B0BRXWF8LQ/ref=sr_1_35?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-35,boAt Bassheads 220 Wired in Ear Earphones(Raging Red Indi),999.0,499.0,boAt,Bassheads,Indi Red,In Ear,Wired
https://www.amazon.in/Wings-Phantom-Wireless-Playtime-Bluetooth/dp/B0B9X16B9B/ref=sr_1_38?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-38,"Wings Phantom 260 Truly Wireless in Ear Earbuds, Fast Charge & Up to 30Hrs Playtime, Gaming Earbuds with Low Latency 40 ms, Case with LED Lights, Bluetooth 5.3 TWS",2999.0,1999.0,Wings,Phantom,White,nan,nan
https://www.amazon.in/Renewed-Skullcandy-S2DUYK-343-Jib-Black/dp/B07JC3NNQL/ref=sr_1_33?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-33,(Renewed) Skullcandy S2DUYK-343 Jib with Mic (Black),2499.0,639.0,Skullcandy,S2DUYK 343,Black,nan,nan
https://www.amazon.in/Tangent-Bluetooth-Earphones-Assistant-Resistant/dp/B0BSFNBBHL/ref=sr_1_17?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-17,"PTron Tangent Duo Bluetooth 5.2 Wireless in Ear Earphones with Mic, 24Hrs Playback, 13mm Driver, Deep Bass, Fast Charging Type-C Neckband, Dual Pairing, Voice Assistant & IPX4 Water Resistant (Black)",1899.0,549.0,pTron,Tangent,Black,nan,nan
https://www.amazon.in/Meyaar-Abhinandan-Earphones-Microphone-Headphones/dp/B095YV6W1S/ref=sr_1_28?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386809&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-28,"Meyaar Beex Abhinandan Wired Durable Metal Earphones Earbuds with Microphone & Deep Bass Clear Sound Noise Isolating in Ear Headphones, Stereo Ear Buds for Cell Phones, Laptop, Tablet (Metal Black)",999.0,119.0,Meyaar,Abhinandan,Metal Black,In Ear,Wired
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfYXRmX25leHQ6MjAwMjU4MzM2NDcyOTg6OjA6Og&url=%2FJBL-Cancellation-Headphones-Playtime-Assistant%2Fdp%2FB096FYLJ6M%2Fref%3Dsr_1_49_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"JBL Tune 760NC, Wireless Over Ear Active Noise Cancellation Headphones with Mic, up to 50 Hours Playtime, Pure Bass, Dual Pairing, AUX & Voice Assistant Support for Mobile Phones (Black)",7999.0,4999.0,JBL,Tune,Black,Over Ear,Bluetooth 5.0
https://www.amazon.in/Wings-PowerPods-Bluetooth-Earphones-Headphones/dp/B07WW5BGPB/ref=sr_1_27?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-27,"Wings Powerpods Wireless Earbuds with 150hr Playtime, Massive 2500mAH Digital Display Case Battery, HD Mic Calling, Gaming Mode with 40ms Low Latency, IPX5 Waterproof",9499.0,1499.0,Wings,Wings PowerPods,Black,In Ear,Wireless
https://www.amazon.in/Wings-Bluetooth-Wireless-Headphones-Playtime/dp/B0BMF2PDK6/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,"Wings Phantom 800 Best Low Latency 40ms Earbuds, Bluetooth Wireless Headphones, Gaming Case, LED Lights, 50 Hours Playtime, in-Ear Airpods with Mic, Touch Controls TWS Headset",2999.0,1260.0,Wings,Phantom,Black,nan,nan
https://www.amazon.in/Meyaar-Electro-SJ-13-Microphone-Headphones/dp/B08D9GWBYC/ref=sr_1_72?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-72,"Meyaar Candy Electro SJ-13 Series with Super Heavy Bass Stereo Earphones Earbuds with Remote & Microphone for Laptops, Gaming Noise Isolating Tangle Free Headsets in Ear Headphones (Black)",999.0,129.0,Meyaar,SJ 13,Black,In Ear,wired usb
https://www.amazon.in/Meyaar-Alpha-2-Ultralight-Weight-Headphones/dp/B09FKN9L8Z/ref=sr_1_23?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-23,Meyaar Alpha-2 Ultralight Weight Wired On Ear Headphones with Mic (Red Black),1499.0,399.0,Meyaar,Alpha-2,Red Black,On Ear,Wired
https://www.amazon.in/Zebronics-Zeb-Buds-30-Multifunction-Lightweight/dp/B09SGGRKV8/ref=sr_1_24?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-24,"ZEBRONICS Zeb-Buds 30 3.5Mm Stereo Wired in Ear Earphones with Mic for Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable and Lightweight Design(Red)",499.0,212.0,ZEBRONICS,Zeb-Buds 30 (Red),Red,In Ear,Wired
https://www.amazon.in/ZEBRONICS-Jumbo-Bluetooth-Wireless-Assistant/dp/B0BGRZX4TH/ref=sr_1_55?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-55,"ZEBRONICS Jumbo LITE with 70 Hours Backup, Bluetooth v5.2 Wireless in Ear Neckband, Fast Charging, ENC Calling, Gaming Mode (Upto 50ms), Voice Assistant, Dual Pairing, Splash Proof, and Type C (Grey)",2999.0,864.0,ZEBRONICS,Zeb Yoga 7 (Jumbo Lite),Grey,In Ear,Wireless
https://www.amazon.in/Skullcandy-Sesh-True-Wireless-Earbuds/dp/B08XZNGQ91/ref=sr_1_66?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-66,Skullcandy Sesh ANC True Wireless in-Ear Earbuds - True Black,21999.0,6999.0,Skullcandy,Sesh ANC,Black,In Ear,Wireless
https://www.amazon.in/Skullcandy-Grind-Wireless-Earbuds-Control/dp/B08X1R3K8N/ref=sr_1_67?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-67,Skullcandy Grind Bluetooth Truly Wireless in Ear Earbuds with Mic with Voice Control (Black),18999.0,6973.0,Skullcandy,Grind TWS,Black,In Ear,Wireless
https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)",3990.0,1417.0,boAt,Rockerz 450,Luscious Black,On Ear,Wireless
https://www.amazon.in/Launched-Zebronics-Earbuds-Assistant-Silicone/dp/B0BLKBT3JS/ref=sr_1_84?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-84,"Newly Launched Zebronics Sound Bomb 9 Semi in Ear TWS Earbuds with 16H Backup, ENC Calling, Gaming Mode (Upto 50ms), Voice Assistant, Flash Connect, Silicone case, Splash Proof and Type C (Black)",2999.0,1116.0,ZEBRONICS,Zeb Sound Bomb 9 - Black,bLACK,In Ear,Wireless
https://www.amazon.in/boAt-Rockerz-558-Isolation-Headphone/dp/B0BXBCVNKD/ref=sr_1_58?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-58,"boAt Rockerz 558 Sunburn Edition with 50MM Drivers, 20 Hours Playback, Physical Noise Isolation and Soft Padded Earcups Over Ear Wireless Headphone(Techno Purple)",4999.0,1999.0,boAt,Rockerz 550,Purple,Over Ear,Bluetooth
https://www.amazon.in/Bassbuds-Plus-Headphones-Bluetooth-Assistance/dp/B0917GZ793/ref=sr_1_18?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-18,"PTron Bassbuds Plus in Ear True Wireless Stereo Earbuds with Mic, Deep Bass Bluetooth Headphones, Voice Assistance, IPX4 Sweat & Water Resistant TWS, 12Hrs Battery & Fast Charge (Red & Black)",2499.0,799.0,pTron,Bassbuds Plus,Red & Black,In Ear,Wireless
https://www.amazon.in/Tangent-Bluetooth-Headphones-Assistant-Resistant/dp/B0BSFN5GHL/ref=sr_1_13?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-13,"PTron Tangent Duo Bluetooth 5.2 Wireless in Ear Headphones, 13mm Driver, Deep Bass, HD Calls, Fast Charging Type-C Neckband, Dual Pairing, Voice Assistant & IPX4 Water Resistant (Black/Grey)",1899.0,549.0,pTron,Tangent,Black/Grey,nan,nan
https://www.amazon.in/Meyaar-Pluss-RP-2208-Handsfree-Headphones/dp/B096237ZJ1/ref=sr_1_78?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-78,Meyaar Pluss RP-2208 Series Wired Handsfree (Set of 2) Stereo Earphones in-Ear Headphones Bass Earbuds (2 Pack| White),999.0,269.0,Meyaar,Meyaar,White,In Ear,Wired
https://www.amazon.in/Meyaar-Zigzag-9139-Headphones-Metallic-Tangle-Free/dp/B08CM3GRP3/ref=sr_1_83?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-83,"Meyaar Zigzag-9139 Metal in-Ear Earbuds with Super Extra Bass Headphones, Metallic Finish Earphone with Mic & Tangle-Free Cable and Gold Plated Jack Metal Headset with Mic (Metal Black)",999.0,289.0,Meyaar,Zigzag 9139,Black,In Ear,wired usb
https://www.amazon.in/Zebronics-40-Microphone-Connector-Lightweight/dp/B09V52LD5J/ref=sr_1_108?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-108,"ZEBRONICS Zeb-Buds 40 Wired Stereo Earphone with Deep bass, in-line Microphone for Calling, Gold Plated 3.5mm Connector, Glossy Finish, 1.2 Meter Durable Cable and Lightweight Design(Blue)",449.0,319.0,ZEBRONICS,ZEB-BUDS 40 (BLUE),Blue,In Ear,Wired
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mjc0OTM4NTMwNjExMTk4OjE2ODQzODY4NDc6c3BfYnRmOjIwMDYyMTU5NTU3MTk4OjowOjo&url=%2FZEBRONICS-Zeb-Storm-Microphone-Adjustable-Lightweight%2Fdp%2FB0B4G44RFS%2Fref%3Dsr_1_48_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386847%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-48-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ZEBRONICS Zeb-Storm Wired On Ear Headphone with 3.5mm Jack, Built-in Microphone for Calling, 1.5 Meter Cable, Soft Ear Cushion, Adjustable Headband, Foldable Ear Cups and Lightweight Design (Black)",799.0,399.0,ZEBRONICS,Zebronics Zeb Storm-BLACK,Black,On Ear,Wired
https://www.amazon.in/Meyaar-Compatible-Earphones-Hands-Free-Headphone/dp/B08D8BCG5P/ref=sr_1_105?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-105,Meyaar R-Plus in-Ear Compatible with Realme X2 X2pro Wired Earphones with Mic 3.5mm/Jack Powerful Super Heavy Bass/Hands-Free/Headphone with Mic (Black),999.0,259.0,Meyaar,R Plus,White,In Ear,wired usb
