product_link,Title,Actual_Price,Selling_Price,Brand,Model Name,Colour,Headphones form factor,Connector Type,Form Factor,Connectivity technologies,Material,Compatible Devices,Item Dimensions LxWxH,Connectivity Technology,Wireless Communication Technology,Special Feature,Mounting Hardware,Series,Included Components
https://www.amazon.in/Skullcandy-S5PXW-L672-Wireless-Headphone-Speckle/dp/B07HBD45MP/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,Skullcandy Riff Wireless On-Ear Headphone with Mic (Gray/Speckle/Miami),"₹16,879","11,815",Skullcandy,Riff BT,Gray,On Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Bassheads-220-Earphones-Molten/dp/B09WJDPNPR/ref=sr_1_53?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-53,boAt Bassheads 220 Wired in Ear Earphones with Mic(Molten Orange),₹999,399,boAt,Bassheads,Orange,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Sony-Extra-Bass-MDR-XB450AP-Headphones/dp/B07Y2797RG/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,Sony Extra Bass MDR-XB450AP Headphones (Red),₹697.00,"2,490",Sony,headphones,Red,,,In Ear,Wired,,,,,,,,,
https://www.amazon.in/Meyaar-Headphones-Microphone-Earphones-Smartphones/dp/B089DM95YK/ref=sr_1_53?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-53,"Meyaar SPN Earbuds Headphones with Microphone 5 Pack, Earbuds Wired Stereo Earphones in-Ear Headphones Bass Earbuds, for All Smartphones, Fits All 3.5mm Interface Device (2 Black 3 White)",₹999,479,Meyaar,SPN,Black,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/Sony-WF-C500-Bluetooth-Wireless-transactions/dp/B09PC6QJHP/ref=sr_1_28?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386794&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-28,"Sony WF-C500 Truly Wireless Bluetooth Earbuds with 20Hrs Battery, True Wireless Earbuds with Mic for Phone Calls, Quick Charge, Fast Pair, 360 Reality Audio, Upscale Music - DSEE, App Support - Orange","₹8,990","5,490",Sony,WF-C500,Orange,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Launched-Bassbuds-Bluetooth-Headphones-Resistant/dp/B0C1PLZ2PN/ref=sr_1_5?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-5,"PTron Newly Launched Bassbuds Neo TWS Earbuds, HD Mic & TruTalk ENC Calls, Game/Music Modes, 13mm Driver, 35Hrs Playtime, Bluetooth 5.3 Headphones, Type-C Fast Charging & IPX5 Water Resistant (Black)","₹3,199",899,pTron,Bassbuds,Black,,,In Ear,,,,,Wireless,,,,,
https://www.amazon.in/Sony-Cancellation-Headphones-Multi-Point-Connection/dp/B0BS74M665/ref=sr_1_75?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-75,"Sony WH-CH720N, Wireless Over-Ear Active Noise Cancellation Headphones with Mic, up to 50 Hours Playtime, Multi-Point Connection, App Support, AUX & Voice Assistant Support for Mobile Phones (White)","₹14,990","9,990",Sony,Noise Cancellation Headphones,White,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/PLUSPOINT-Headphone-Different-Cartoon-Quality/dp/B097Q1FMXP/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B097Q1FMXP&pd_rd_r=c545817f-9f14-4bf5-96e3-c5c1569cf976&pd_rd_w=AIt7S&pd_rd_wg=6RikQ&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=M5QNVV9FWD3GSBQ6DSRP&qid=1684386843&refinements=p_89%3ANoise&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-6-9e85f757-0438-470e-8160-8465beaa22d5,PLUSPOINT Kids Headphone with Different Themes | Funny Cute Cartoon Models for Boys with Wire | high Sound Quality | No harm to Kids Ears,₹999,422,PLUSPOINT,,Multi,,Wired,,,,,,,,collapsible,Toy and Box,,
https://www.amazon.in/boAt-Rockerz-450-Pro-Headphones/dp/B08XY16Y6J/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-37,"boAt Rockerz 450 Pro Bluetooth On Ear Headphones with Mic with 70 Hours Battery, 40Mm Drivers, Bluetooth V5.0 Padded Ear Cushions, Easy Access Controls and Voice Assistant(Luscious Black)","₹3,990","1,999",boAt,Rockerz 450 Pro,Luscious Black,On Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Bassbuds-Vista-Headphones-Cancelation-Assistance/dp/B08S18HVD5/ref=sr_1_49?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-49,"PTron Bassbuds Vista in Ear True Wireless Bluetooth 5.1 Earbuds with Deep Bass, IPX4 Sweat Resistant, Passive Noise Cancelation, Up to 12Hrs Battery, Voice Assistance with Mic (Black)","₹2,799",799,pTron,Bassbuds Vista,Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Renewed-Skullcandy-Over-Ear-Bluetooth-Headphones/dp/B07C4HK5W1/ref=sr_1_11?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-11,(Renewed) Skullcandy Crusher Bluetooth Wireless Over Ear Headphones With Mic (Black),₹697.00,,Skullcandy,,Black,Over Ear,Wireless,,,,,,,Bluetooth,,,,
https://www.amazon.in/pTron-Bassbuds-Rush-Bluetooth-Assistant/dp/B0BFRK2BZV/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,"PTron Bassbuds Rush Bluetooth True Wireless in Ear Earbuds with Mic, Gaming 40ms Low Latency, 35Hrs Playtime, Deep Bass, ENC Stereo Call, BT5.3 Headphones, 1-Step Pairing, Voice Assist & IPX4 (Black)","₹3,199","1,079",pTron,Bassbuds Rush,Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Renewed-Sony-MDR-EX15AP-Headset-Black/dp/B0BBWGKX4V/ref=sr_1_25?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386794&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-25,(Renewed) Sony MDR-EX15AP In-the-ear Headset (Black),NaN,,Sony,,Black,,,In Ear,,,,,Wired,,,,In-the-ear Headset (Black) -cr,
https://www.amazon.in/Bassbuds-Immersive-Lightweight-Headphones-Resistant/dp/B0C18V4VJ3/ref=sr_1_14?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-14,"PTron Bassbuds B21 Truly Wireless TWS Earbuds with mic, Immersive Sound, Stereo Calls, 24Hrs Playtime, Lightweight BT5.2 Wireless Headphones, Touch Control, Voice Assist & IPX4 Water Resistant (Blue)","₹2,599",899,pTron,Bassbuds,Blue,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Sony-WH-1000XM5-Wireless-Cancelling-Headphones/dp/B09XS7JWHH/ref=sr_1_7?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-7,"Sony WH-1000XM5 Wireless Industry Leading Active Noise Cancelling Headphones, 8 Mics for Clear Calling, 30Hr Battery, 3 Min Quick Charge = 3 Hours Playback, Multi Point Connectivity, Alexa - Black","₹34,990","29,990",Sony,WH1000XM5/BMIN,Black,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/PTron-Tangent-Bluetooth-Earphones-Assistant/dp/B0B4F5MSZJ/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,"PTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Headphones with Mic, 24Hrs Playback, 13mm Drivers, Deep Bass, Fast Charging Neckband, Voice Assist, IPX4 & in-line Controls (Black/Green)","₹1,899",549,pTron,Tangent,Black & Green,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/PLUSPOINT-Headphone-Different-Cartoon-Quality/dp/B097PYJMWL/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B097PYJMWL&pd_rd_r=c545817f-9f14-4bf5-96e3-c5c1569cf976&pd_rd_w=AIt7S&pd_rd_wg=6RikQ&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=M5QNVV9FWD3GSBQ6DSRP&qid=1684386843&refinements=p_89%3ANoise&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-2-9e85f757-0438-470e-8160-8465beaa22d5,PLUSPOINT Kids Headphone with Different Themes | Funny Cute Cartoon Models for Girls with Wire | high Sound Quality | Premium Finish | No harm to Kids Ears,₹999,422,PLUSPOINT,,Multi,,Wired,,,,,,,,collapsible,Toy and Box,,
https://www.amazon.in/boAt-Airdopes-393ANC-Wireless-Bluetooth/dp/B0BJKFY1W1/ref=sr_1_96?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-96,"boAt Airdopes 393ANC True Wireless in Ear Earbuds with 32dB Hybrid ANC, Quad Mics with ENx™ Tech, 30 Hours Playback, Beast™ Mode,ASAP™ Charge,Ambient Mode,Bluetooth v5.2 IWP™,IPX5(Rogue Black)","₹4,990","2,299",boAt,Airdopes 393ANC,Rogue Black,In Ear,Bluetooth,,,,,,,,,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfYnRmOjIwMDMxNTMwMjExNDk4OjowOjo&url=%2FZeb-Duke-101-Supporting-Blue%2Fdp%2FB08VN5YW3R%2Fref%3Dsr_1_70_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"ZEBRONICS Zeb Duke 101 Wireless Headphone with Mic, Supporting Bluetooth 5.0, AUX Input Wired Mode, mSD Card Slot, Dual Pairing, On Ear & 12 hrs Play Back time,FM, Media/Call Controls (Blue)","₹1,899",957,ZEBRONICS,Zeb Duke 101 (Blue),Blue,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Rockerz-330ANC-Bluetooth-Cancellation/dp/B0B58J1RPR/ref=sr_1_78?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-78,"boAt Rockerz 330ANC Bluetooth in Ear Neckband with Mic, Crystal Bionic Sound Powered by Dirac Opteo, Active Noise Cancellation, 13mm Drivers, ASAP Charge, 24H Playback & ENx Tech(Oceanic Blue).","₹4,999","1,999",boAt,Rockerz 330ANC,Oceanic Blue,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Bassbuds-Bluetooth-Wireless-Headphones-Playtime/dp/B0B7NTSSBY/ref=sr_1_31?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-31,"PTron Bassbuds Wave ENC Bluetooth 5.3 Wireless Headphones, 40Hrs Total Playtime, Movie Mode & Deep Bass, Low Latency in-Ear TWS Earbuds, Stereo Calls, Smooth Touch Control & Type-C Charging (Blue)","₹4,599","1,099",pTron,Bassbuds,Blue,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Meyaar-Headphones-Microphone-Smartphones-Interface/dp/B08GY6Y9G1/ref=sr_1_36?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386809&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-36,"Meyaar SPN【10 Pack】 in-Ear Wired Stereo Headphones with Microphone for All Android Smartphones, MP3 Players, Fits All 3.5mm Interface Device, (10 Pack - 5 Black, 5 White)","₹1,999",799,Meyaar,,Black,In Ear,wired usb,,,,,,,Bluetooth,,,,
https://www.amazon.in/Meyaar-R_Pluss-Earbuds-Earphone-Upgraded/dp/B084B29WNG/ref=sr_1_8?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-8,Meyaar R_Pluss Metal in-Ear Earbuds with High Bass for All Smartphones Headset with Mic Headphones Wired Earphone with Mic (Black),₹699,89,Meyaar,R PLUSS,Charcoal Black,In Ear,wired usb,,,,,,,,,,,
https://www.amazon.in/Sony-WH-1000XM5-Cancelling-Headphones-Connectivity/dp/B0BZP2H373/ref=sr_1_8?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-8,"Sony WH-1000XM5 Wireless Industry Leading Active Noise Cancelling Headphones,8 Mics for Clear Calling,40Hr Battery,3 Min Quick Charge = 3 Hours Playback,Multi Point Connectivity,Alexa - Mid Night Blue","₹34,990","29,501",Sony,WH-1000XM5,Mid Night Blue,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/boAt-Bass-Heads-225-Headphones/dp/B073XGT189/ref=sr_1_17?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-17,boAt Bass Heads 225 in-Ear Wired Headphones with Mic (Neon Lime),NaN,499,boAt,Bassheads,Neon Lime,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Wings-Launched-Ergonomic-Playtime-Controls/dp/B0BVBQLB36/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-37,"Wings Newly Launched Phantom 345 Best Low Latency 40ms Earbuds, Sync App Support, Ergonomic Case, 50 Hours Playtime, in Ear Airpods with Quad ENC Mic &Touch Controls TWS","₹2,999","1,499",Wings,Phantom 345,Black,,,In Ear,Wireless,,,,,,,,,
https://www.amazon.in/Skullcandy-Jib-Mic1-Sunset-Black/dp/B07DGK9M6P/ref=sr_1_49?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-49,Skullcandy Jib (S2DUY-L674) Wired In Ear Earphone with Mic (Sunset/Black),"₹1,999",729,Skullcandy,Jib with Mic,black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Renewed-Skullcandy-Wireless-Earbuds-Black/dp/B08H8GD29W/ref=sr_1_75?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386864&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-75,(Renewed) Skullcandy Indy Evo Truly Wireless Bluetooth In Ear Earbuds with Mic (Black),NaN,"4,017",Skullcandy,,Black,In Ear,bluetooth,,,,,,,Bluetooth,,,,
https://www.amazon.in/Skullcandy-Dime-True-Wireless-Earbuds/dp/B0B52R724D/ref=sr_1_101?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386866&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-101,Skullcandy Dime 2 True Wireless in-Ear Earbuds - Take a Hike (Multicolor),"₹9,558","6,558",Skullcandy,Dime 2,Multicolour,In Ear,Bluetooth,,,,,,,,,,,
https://www.amazon.in/JBL-Wireless-Headphones-Bluetooth-Assistant/dp/B08QTVL6C5/ref=sr_1_65?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386850&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-65,"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (Blue)","₹3,999","2,899",JBL,Tune,Blue,On Ear,Bluetooth 5.0,,,,,,,,,,,
https://www.amazon.in/Meyaar-Headphones-Microphone-Smartphones-Interface/dp/B08KTRBYK8/ref=sr_1_55?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-55,"Meyaar Beex【10 Pack】 in-Ear Wired Stereo Headphones with Microphone for iOS and Android Smartphones, Fits All 3.5mm Interface Device, (10 Pack - 5 Black, 5 White)",₹999,699,Meyaar,,Black,In Ear,Wired,,,,,,,Bluetooth,,,,
https://www.amazon.in/Heads-225-Headphones-Forest-Green/dp/B078MW1FT8/ref=sr_1_67?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-67,boAt Bass Heads 225 in-Ear Wired Headphones with Mic (Forest Green),NaN,399,boAt,Bassheads,Forest Green,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Sony-WH-1000XM4-Cancelling-Headphones-Bluetooth/dp/B0863TXGM3/ref=sr_1_4?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-4,"Sony WH-1000XM4 Industry Leading Wireless Noise Cancellation Bluetooth Over Ear Headphones with Mic for Phone Calls, 30 Hours Battery Life, Quick Charge, AUX, Touch Control and Voice Control - Black","₹29,990","22,990",Sony,Headphones,Black,Over Ear,"Wireless, Bluetooth 5.0",,,,,,,,,,,
https://www.amazon.in/Renewed-Skullcandy-Bluetooth-Wireless-Resistant/dp/B09SJ813M9/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-37,(Renewed) Skullcandy Push Active Bluetooth Truly Wireless in Ear Earbuds with Mic with 44 Hours Total Battery & Ip55 Sweat and Water Resistant (True Black/Orange),NaN,,Skullcandy,Push Active,Orange Black,In Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk3NzY5OTY5OTM3NDI0OjE2ODQzODY4NTI6c3BfbXRmOjIwMTUyNTQwNjYwNDk4OjowOjo&url=%2FAudio-Technica-ATH-M20x-Over-Ear-Professional-Headphones%2Fdp%2FB00HVLUR18%2Fref%3Dsr_1_71_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386852%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-71-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Audio-Technica Ath-M20X Wired Over Ear Headphones Without Mic (Black),"₹7,453","4,499",Audio-Technica,ATH-M20X,Black,,,Over Ear,,,,,Wired,,,,,
https://www.amazon.in/Pride-Lite-Headphones-Cancelling-Tangle-Free/dp/B08SF85H45/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-29,"PTron Pride Lite HBE (High Bass Earphones) in Ear Wired Earphones with Mic, 10mm Powerful Driver for Stereo Audio, Noise Cancelling Headset with 1.2m Tangle-Free Cable & 3.5mm Aux - (Black)",₹899,229,pTron,Pride Lite,Black,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Zebronics-Zeb-Bang-Bluetooth-Headphone-Assistant/dp/B07YNV5Q1N/ref=sr_1_74?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-74,"Zebronics-Bang over the ear headphones with Foldable Design and Bluetooth v5.0 headphones, Providing up to 20h* Playback(Red)","₹1,799",744,ZEBRONICS,Zeb-Bang,Red,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/Skullcandy-Jib-Earbuds-Cobalt-Blue/dp/B088NFS4T1/ref=sr_1_8?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-8,Skullcandy Jib Wired in Ear Earbuds with Microphone- Cobalt Blue,₹999,799,Skullcandy,Jib with Mic,Cobalt Blue,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Meyaar-Pluss-RP-2208-Handsfree-Headphones/dp/B09613FCNH/ref=sr_1_79?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-79,Meyaar Pluss RP-2208 Series Wired Handsfree Stereo Earphones in-Ear Headphones Bass Earbuds (2 Pack| White),₹999,269,Meyaar,Meyaar,White,In Ear,Wired,,,,,,,,,,,
https://www.amazon.in/Skullcandy-Cancellation-Wireless-Headphone-Technology/dp/B08G1XKY6N/ref=sxin_16_aspa_sqa?c_c=282350261&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B08G1XKY6N&pd_rd_r=b2f2f5bd-76ad-4352-9702-e585710d5752&pd_rd_w=sUiqf&pd_rd_wg=RSqcu&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=963PWRM62AEV4T1WB0M1&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-3-9e85f757-0438-470e-8160-8465beaa22d5,"Skullcandy Hesh ANC Wireless Over-Ear Headphones, Active Noise Cancelling, Wireless Charging 22 Hours Battery Life - Mob White","₹29,999","9,999",Skullcandy,Hesh ANC,Mod White,Over Ear,Wireless,,,,,,,,,,,
https://www.amazon.in/PLUSPOINT-Headphone-Different-Cartoon-Quality/dp/B097Q1FMXP/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B097Q1FMXP&pd_rd_r=52559715-70f6-44d1-b1d7-553896a7b7bc&pd_rd_w=oeEgo&pd_rd_wg=hI7Iv&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=CR4JW8K5RC8A5C51QT79&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-6-9e85f757-0438-470e-8160-8465beaa22d5,PLUSPOINT Kids Headphone with Different Themes | Funny Cute Cartoon Models for Boys with Wire | high Sound Quality | No harm to Kids Ears,₹999,422,PLUSPOINT,,Multi,,Wired,,,,,,,,collapsible,Toy and Box,,
https://www.amazon.in/boAt-Rockerz-330-Bluetooth-Assistant/dp/B092YB1VS6/ref=sr_1_66?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-66,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Raging Red)",NaN,"1,499",boAt,Rockerz 330,Raging Red,In Ear,Bluetooth 5.0,,,,,,,,,,,
https://www.amazon.in/Zebronics-Zeb-Tulip-Earphone-Drivers-White/dp/B08BY5WPFS/ref=sr_1_42?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-42,ZEBRONICS Zeb-Tulip Wired in Ear Earphone with Mic (White),₹459,159,ZEBRONICS,,White,In Ear,Wired,,,,,,,,with microphone,,,
https://www.amazon.in/Wings-Wireless-Bluetooth-Headphones-Playtime/dp/B0BQWD26BY/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,"Wings Phantom 540 Best Low Latency Wireless Earbuds, Bluetooth Headphones, Gaming Case with LED Lights, 45 Hours Playtime, TWS Headset & Touch Controls","₹2,999","1,299",Wings,Phantom 540,White,,,In Ear,,,,,Wireless,,,,,
