product_link,Title,Actual_Price,Selling_Price,Model Name,Color,Headphone Type,Inline Remote,Sales Package,Connectivity,Headphone Design,Accessories Included,Type
https://www.flipkart.com/ptron-basspods-buds-plus-bluetooth-headset/p/itm1791d109d23d2?pid=ACCGMFNWKUYYF3HB&lid=LSTACCGMFNWKUYYF3HBNKHHQU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGMFNWKUYYF3HB.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods Buds Plus Bluetooth Headset  (Black, True Wireless)","₹3,999",₹999,Basspods Buds Plus,Black,True Wireless,Yes,"1 Pair of Earbuds with Charging Case, 2 Pair of Eartips, Charging Cable, User Manual",Bluetooth,Earbud,,
https://www.flipkart.com/meyaar-zigzag-high-bass-metal-in-ear-headset-wired/p/itmd532122ad6967?pid=ACCFVT8ZFPYEZZDE&lid=LSTACCFVT8ZFPYEZZDEIUON4Y&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_20&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFVT8ZFPYEZZDE.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Zigzag High Bass Metal in-Ear Headset Wired Headset  (Black, In the Ear)",₹999,₹349,Zigzag High Bass Metal in-Ear Headset,Black,In the Ear,Yes,Pack of 1 Earphone,Wired,Canalphone,,
https://www.flipkart.com/zebronics-zeb-phoenix-wired-gaming-headset/p/itm6a7b6702a4d1f?pid=ACCGD35JJWACZ8AA&lid=LSTACCGD35JJWACZ8AANYQFQ0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGD35JJWACZ8AA.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS ZEB- PHOENIX Wired Gaming Headset  (Black, On the Ear)","₹1,999","₹1,299",ZEB- PHOENIX,Black,On the Ear,Yes,1 Unit Headphone,Wired,Foldable Over the Head,,
https://www.flipkart.com/ptron-basspods-encore-tws-earbuds-50h-playtime-quad-mic-enc-calls-bt5-3-type-c-ipx4-bluetooth-headset/p/itm0d22d85b7ec03?pid=ACCGHBPZ4V7QTGR2&lid=LSTACCGHBPZ4V7QTGR20O9C4X&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZ4V7QTGR2.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods Encore TWS Earbuds, 50H Playtime, Quad Mic ENC Calls, BT5.3,Type-C,IPX4 Bluetooth Headset  (Black, In the Ear)","₹3,499","₹1,199",Basspods Encore,Black,In the Ear,Yes,"1 Pair of Earbuds with Charging Case, Charging Cable, User Guide Card, 2 Pairs Extra Eartips",Bluetooth,Earbud,,
https://www.flipkart.com/wings-phantom-500-enc-40-ms-latency-game-mode-bluetooth-headset/p/itm472a279db126b?pid=ACCG8M6GMTQYXXHK&lid=LSTACCG8M6GMTQYXXHKWQEAH2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCG8M6GMTQYXXHK.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 500 with ENC and 40 ms latency game mode Bluetooth Headset  (Black, True Wireless)","₹4,999","₹1,099",WL-PHANTOM500-BLK,Black,True Wireless,Yes,"1 Charging Case, 2 Earbuds, 3 Sets of Ear Tips, User Manual, Charging Type-C Cable",Bluetooth,Earbud,,
https://www.flipkart.com/portronics-harmonics-twins-s4-smart-tws-earbuds-bluetooth-headset/p/itm61ae2cdd4e8cc?pid=ACCGH2RRZDZRGCYZ&lid=LSTACCGH2RRZDZRGCYZOSB0XG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_9&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH2RRZDZRGCYZ.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Twins S4 Smart TWS Earbuds Bluetooth Headset  (Black, In the Ear)","₹3,499",₹899,Harmonics Twins S4 Smart TWS Earbuds,Black,In the Ear,Yes,"Smart TWS Earbuds 2N, Charging Cable 1N, Documentation 1N",Bluetooth,Earbud,USB Charging Cable,
https://www.flipkart.com/sony-xb450ap-wired-headset/p/itma04fba678bf42?pid=ACCE4BHH3MFY5Q5Y&lid=LSTACCE4BHH3MFY5Q5Y5RXU4H&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_26&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BHH3MFY5Q5Y.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY XB450AP Wired Headset  (Blue, On the Ear)","₹2,490","₹2,099",MDR-XB450AP,Blue,On the Ear,Yes,"1 Manual, 1 Headphone",Wired,Over the Head,,Extra Bass
https://www.flipkart.com/meyaar-dragon-series-metal-in-ear-headset-mi-note-8-pro-wired/p/itm4a9cd2330187c?pid=ACCFTYNWTRGCXFFW&lid=LSTACCFTYNWTRGCXFFWIKMX4C&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_13&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFTYNWTRGCXFFW.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Dragon_Series Metal in-Ear Headset for Mi Note 8 Pro Wired Headset  (Black, In the Ear)",₹799,₹215,Dragon_Series Metal in-Ear Headset for Mi Note 8 Pro,Black,In the Ear,Yes,Pack of 1 Meyaar Dragon Series Earphones,Wired,Canalphone,,
https://www.flipkart.com/sony-wh-xb910n-30hrs-battery-life-active-noise-cancellation-enabled-bluetooth-headset/p/itmd6a2096146f4d?pid=ACCGBHRAFRJAPTSX&lid=LSTACCGBHRAFRJAPTSXYCZHWT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGBHRAFRJAPTSX.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-XB910N with 30Hrs Battery Life, Active Noise Cancellation enabled Bluetooth Headset  (Black, On the Ear)","₹19,990","₹13,990",WH-XB910N,Black,On the Ear,Yes,"1 Headphone, Operating Instruction, Instruction Manual, USB Cable, Carrying Case",Bluetooth,Over the Head,,
https://www.flipkart.com/portronics-port-conch-10-wired-headset/p/itmd03b288c43556?pid=ACCGH8ZYDBHWZRWF&lid=LSTACCGH8ZYDBHWZRWFIA16QP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH8ZYDBHWZRWF.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics PORT CONCH 10 Wired Headset  (White, In the Ear)",₹599,₹400,PORT CONCH 10,White,In the Ear,Yes,1N Earphone,Wired,Canalphone,,
https://www.flipkart.com/sony-wi-c310-wireless-in-ear-headphones-mic-bluetooth-headset/p/itm37001e0966717?pid=ACCG2WTAPSTU7XD2&lid=LSTACCG2WTAPSTU7XD2E8UFYR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_20&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCG2WTAPSTU7XD2.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-C310 Wireless In-Ear Headphones with Mic Bluetooth Headset  (Blue, In the Ear)",NaN,"₹3,290",WI-C310 Wireless In-Ear Headphones with Mic,Blue,In the Ear,Yes,"1 Earphone, Instruction Manual, USB Cable",Bluetooth,Behind the Neck,,
https://www.flipkart.com/boat-bassheads-172-wired-headset/p/itmd94abd3f8a42a?pid=ACCFYHGXYVJGWAM9&lid=LSTACCFYHGXYVJGWAM96JFKSI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFYHGXYVJGWAM9.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Bassheads 172 Wired Headset  (Black Star, In the Ear)","₹1,299",₹499,Bassheads 172,Black Star,In the Ear,Yes,"1 Earphone, Extra Pair of Earbuds, Warranty Card",Wired,Earbud,,
https://www.flipkart.com/sony-wi-xb400-extra-bass-wireless-stereo-headset-bluetooth/p/itm1a8de36d6c862?pid=ACCFH5QH2AXK23Y2&lid=LSTACCFH5QH2AXK23Y2AJSYUU&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_1&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFH5QH2AXK23Y2.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-XB400 Extra Bass Wireless Stereo Headset Bluetooth Headset  (Blue, In the Ear)","₹4,990","₹2,499",WI-XB400 Extra Bass Wireless Stereo Headset,Blue,In the Ear,Yes,1 Main Unit,Bluetooth,,,
https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm2caa628bd4dff?pid=ACCGFX8FCPWUAAHH&lid=LSTACCGFX8FCPWUAAHHHLNED6&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8FCPWUAAHH.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-C100 with 25 Hours Battery Life Bluetooth Headset  (White, In the Ear)","₹2,790","₹1,699",WI-C100,White,In the Ear,Yes,1 Headphone,Bluetooth,Behind the Neck,,
https://www.flipkart.com/sony-310ap-wired-headset/p/itm660832f2327b7?pid=ACCDQZAUKTMY5VT7&lid=LSTACCDQZAUKTMY5VT7XIAJZE&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_8&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDQZAUKTMY5VT7.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY 310AP Wired Headset  (Black, On the Ear)","₹2,190",₹949,MDRZX310APBC1E,Black,On the Ear,Yes,"�Headphones 1U, Instruction Manual 1U",Wired,Foldable Over the Head,,
https://www.flipkart.com/wings-phantom-315-earbuds-40-hrs-battery-backup-enc-mic-game-mode-bluetooth-headset/p/itm9371a1de8cc4e?pid=ACCGMG3ZFVD64DUG&lid=LSTACCGMG3ZFVD64DUGBESOQF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMG3ZFVD64DUG.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 315 Earbuds with 40 hrs Battery Backup, ENC Mic Game Mode Bluetooth Headset  (Black, In the Ear)","₹1,999","₹1,199",Phantom 315,Black,In the Ear,No,"1 Pair Earbuds with Charging Case, User Manual, Cable",Bluetooth,Earbud,,
https://www.flipkart.com/portronics-conch-70-wired-headset/p/itmeb80afbf03a80?pid=ACCG9H9SCUXMGREU&lid=LSTACCG9H9SCUXMGREUZ5Z9YR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG9H9SCUXMGREU.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Conch 70 Wired Headset  (Red, In the Ear)",₹599,₹349,Conch 70,Red,In the Ear,Yes,1N Earphone,Wired,Earbud,,
https://www.flipkart.com/ptron-boom-pro-wired-headset/p/itm8085d57929eee?pid=ACCFU6C9DHUGYEGF&lid=LSTACCFU6C9DHUGYEGFTR3OQR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCFU6C9DHUGYEGF.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Boom Pro Wired Headset  (Dark Blue, In the Ear)","₹1,900",₹599,Boom Pro,Dark Blue,In the Ear,Yes,1 earphone,Wired,Earbud,,
https://www.flipkart.com/ptron-intunes-pro-bluetooth-headset/p/itm3c3ea2863b6c1?pid=ACCG7DDCZHVTHKPU&lid=LSTACCG7DDCZHVTHKPUOWSPUB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCG7DDCZHVTHKPU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron InTunes Pro Bluetooth Headset  (Black, In the Ear)","₹3,299","₹1,099",InTunes Pro,Black,In the Ear,Yes,"1*Wireless Neckband, 1*Charging Cable, 1*User Manual, 2 Pair Extra Eartips",Bluetooth,Behind the Neck,,
https://www.flipkart.com/boat-rockerz-255-pro-258-asap-charge-upto-40-hours-playback-bluetooth-headset/p/itma00f193aac766?pid=ACCFZ95MTQSX7NFD&lid=LSTACCFZ95MTQSX7NFDAQLKMO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFZ95MTQSX7NFD.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 255 Pro+ /258 Pro+ with ASAP Charge and upto 40 Hours Playback Bluetooth Headset  (Teal Green, In the Ear)","₹3,990","₹1,499",Rockerz 255 Pro+/Rockerz 258 Pro+,Teal Green,In the Ear,Yes,"1 Headphone, Type-C Charging Cable, Additional Earbuds, User Manual, Warranty Card",Bluetooth,Magnetized Buds,,
https://www.flipkart.com/meyaar-dg-beex-metal-in-ear-headset-wired/p/itm61a40b4bf94ef?pid=ACCFTHJEJMYD5VFH&lid=LSTACCFTHJEJMYD5VFH33KRBF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFTHJEJMYD5VFH.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar DG-Beex Metal in-Ear Headset Wired Headset  (Metal Black, Grey Upgraded, In the Ear)",₹999,₹249,DG-Beex Metal in-Ear Headset,"Metal Black, Grey Upgraded",In the Ear,Yes,Pack of 1,Wired,,,
https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm09f9f43012bd7?pid=ACCE4BHHFJXWKECY&lid=LSTACCE4BHHFJXWKECYBLDXEB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_16&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BHHFJXWKECY.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY XB450AP Wired Headset  (Red, On the Ear)","₹2,490","₹1,919",MDR-XB450AP,Red,On the Ear,Yes,"Manual, 1 Headphone",Wired,Over the Head,,Extra Bass
https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itme2749c9df098b?pid=ACCGHYDGXBF45BU9&lid=LSTACCGHYDGXBF45BU9Z6QYPM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYDGXBF45BU9.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z2 - 30 Hours Playtime Wireless Neckband Bluetooth Headset  (Red, In the Ear)","₹1,999","₹1,099",Harmonics Z2 Wireless Stereo,Red,In the Ear,Yes,"1 headphone, Charging Cable, User Manual",Bluetooth,Behind the Neck,USB Charging Cable,
https://www.flipkart.com/sony-xb450ap-wired-headset/p/itma04fba678bf42?pid=ACCE4BHH3MFY5Q5Y&lid=LSTACCE4BHH3MFY5Q5Y5RXU4H&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_26&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BHH3MFY5Q5Y.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY XB450AP Wired Headset  (Blue, On the Ear)","₹2,490","₹2,099",MDR-XB450AP,Blue,On the Ear,Yes,"1 Manual, 1 Headphone",Wired,Over the Head,,Extra Bass
https://www.flipkart.com/zebronics-zeb-yoga-90-pro-neckband-bluetooth-headset/p/itmcbcbb47a43955?pid=ACCGBFKVVPTBXQSW&lid=LSTACCGBFKVVPTBXQSWVQ9TQ1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGBFKVVPTBXQSW.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb-Yoga 90 pro Neckband Bluetooth Headset  (Blue, In the Ear)","₹2,999",₹749,Zeb-Yoga 90 pro Neckband,Blue,In the Ear,No,"Neckband : 1 unit, Earbuds : 2 Pairs, Charging Cable : 1 Unit, User Manual : 1 unit",Bluetooth,Behind the Neck,"User Manual, USB Charging Cable",
https://www.flipkart.com/meyaar-plus-high-bass-in-ear-earphone-wired-headset/p/itmdf3fd10697793?pid=ACCFNZ54YHFPGWVX&lid=LSTACCFNZ54YHFPGWVX1L9FEQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFNZ54YHFPGWVX.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Plus High Bass in-Ear Earphone Wired Headset  (White, In the Ear)",₹999,₹259,Plus High Bass in-Ear Earphone,White,In the Ear,Yes,1 earphone,Wired,,,
https://www.flipkart.com/portronics-por-175-212-bluetooth-headset/p/itm72d69c94c8d01?pid=ACCFGMDAXUE8GAMC&lid=LSTACCFGMDAXUE8GAMC6PIZYZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFGMDAXUE8GAMC.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics POR-175 212 Bluetooth Headset  (Black, In the Ear)",NaN,"₹1,499",POR-175 212,Black,In the Ear,Yes,"1 headphone, Charging Cable, Earbuds, User Manual",Bluetooth,,,
https://www.flipkart.com/wings-phantom-380-anc-quad-enc-mic-sync-appt-support-wireless-earbuds-bluetooth-headset/p/itm1245795ec2f36?pid=ACCGMG3ZCVJAP8KQ&lid=LSTACCGMG3ZCVJAP8KQ8MPED8&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMG3ZCVJAP8KQ.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 380 ANC, Quad ENC Mic & Sync Appt Support Wireless Earbuds Bluetooth Headset  (White, In the Ear)","₹2,999","₹1,299",Phantom 380,White,In the Ear,No,"1 Pair of Earbuds, User Manual, Charging Case, Charging Cable",Bluetooth,Earbud,,
https://www.flipkart.com/meyaar-dg-wired-headset/p/itmd25e7a5470329?pid=ACCFPKW4HR7NVGQU&lid=LSTACCFPKW4HR7NVGQU2EP565&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFPKW4HR7NVGQU.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar DG Wired Headset  (Metal Black, In the Ear)",₹999,₹229,DG,Metal Black,In the Ear,Yes,Pack of 1 Meyaar DG-Beex Earphone,Wired,,,
https://www.flipkart.com/zebronics-zeb-calyx-earphone-wired-headset/p/itmb9bcae809b497?pid=ACCFNDNTEACUXNRJ&lid=LSTACCFNDNTEACUXNRJTUAKAC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFNDNTEACUXNRJ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS ZEB-CALYX earphone Wired Headset  (Black, In the Ear)",₹449,₹349,ZEB-CALYX earphone,Black,In the Ear,Yes,one wired earphone,Wired,,,
https://www.flipkart.com/zebronics-zeb-yoga-n2-rgb-30h-playtime-enc-mic-upto-50ms-gaming-mode-ipx4-bluetooth-headset/p/itm6d3733cd30b61?pid=ACCGK8XBZVECZUJ4&lid=LSTACCGK8XBZVECZUJ4JKBDOL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGK8XBZVECZUJ4.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS ZEB -YOGA N2 RGB with 30H Playtime, ENC Mic, Upto 50ms Gaming Mode and IPX4 Bluetooth Headset  (Yellow, In the Ear)","₹2,999",₹899,"ZEB -YOGA N2 RGB with 30H Playtime, ENC Mic, Upto 50ms Gaming Mode and IPX4",Yellow,In the Ear,Yes,"Neckband-1 unit, Type-C charging cable-1 unit, Eartips, QR CODE",Bluetooth,Behind the Neck,,
https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm9d96183677716?pid=ACCGFX8F7GMYQEG7&lid=LSTACCGFX8F7GMYQEG7HZS6EH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8F7GMYQEG7.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-C100 with 25 Hours Battery Life Bluetooth Headset  (Grey, In the Ear)","₹2,790","₹1,783",WI-C100,Grey,In the Ear,Yes,1 Headphone,Bluetooth,Behind the Neck,,
https://www.flipkart.com/meyaar-ear-headset-mic-wired/p/itm624583e0e7987?pid=ACCFKPM6HGFVCGZH&lid=LSTACCFKPM6HGFVCGZHZUXGPS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFKPM6HGFVCGZH.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar in Ear Headset with Mic Wired Headset  (White, In the Ear)",₹999,₹249,in Ear Headset with Mic,White,In the Ear,Yes,1,Wired,,,
https://www.flipkart.com/zebronics-zeb-evolve-bluetooth-headset/p/itmfa6e0c1eea904?pid=ACCG6Y5GZVWBBYXN&lid=LSTACCG6Y5GZVWBBYXNEWAMLM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG6Y5GZVWBBYXN.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb-Evolve Bluetooth Headset  (Metallic Red, In the Ear)","₹1,499",₹799,Zeb-Evolve,Metallic Red,In the Ear,Yes,"1 Neckband, Charging Cable, User Manual, 1 Pair Extra Buds",Bluetooth,Behind the Neck,,
https://www.flipkart.com/boat-rockerz-235-238-pro-upto-20-hours-playback-asap-charge-bluetooth-headset/p/itmb84d726bbbaa2?pid=ACCGBVMGF6TDFQQG&lid=LSTACCGBVMGF6TDFQQGROWKUA&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GIOb9P5T9Gy6jTUcThHEKvhc3RWUrAkPR2KiSXdcI4S4g%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 235/238 Pro with upto 20 Hours Playback and ASAP Charge Bluetooth Headset  (Ash Grey, In the Ear)","₹2,490",₹999,Rockerz 235 Pro / Rockerz 238 Pro,Ash Grey,In the Ear,Yes,"1 Neckband, Additional Earbuds, Charging Cable, User Manual, Warranty Card",Bluetooth,Earbud,,
https://www.flipkart.com/ptron-basspods-281-in-ear-true-wireless-bluetooth-5-1-headphones-deep-bass-touch-control-ipx4-sweat-water-resistant-stereo-calling-passive-noise-canceling-earbuds-black-grey-headset/p/itm8c534f9e42b1e?pid=ACCGY9YGHPVQRYZE&lid=LSTACCGY9YGHPVQRYZETJSEZY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGY9YGHPVQRYZE.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods 281 In-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, Touch Control, IPX4 Sweat/Water-Resistant, Stereo Calling & Passive Noise Canceling Earbuds (Black/Grey) Bluetooth Headset  (Black, Grey, True Wireless)","₹2,699","₹1,099",Basspods 281,"Black, Grey",True Wireless,Yes,1 pair headphone with box,Bluetooth,Earbud,,
