product_key,product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
475,https://www.amazon.in/Meyaar-Headphones-Immersive-Multi-Function-Microphone/dp/B0822T3JCS/ref=sr_1_63?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-63,meyaar m12 earphone wire headphone with immersive audio multifunction button earphone with inline microphone perfect length tangle free cable pro earbud headset white,999.0,249.0,meyaar,m12,white,in ear,wire usb
476,https://www.amazon.in/EDYELL-C9-Cancellation-Headphones-Waterproof/dp/B0BMVTSTPT/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B0BMVTSTPT&pd_rd_r=a46c679d-f1f1-411c-89ac-a5fc23a33e7c&pd_rd_w=cYK1X&pd_rd_wg=QuhMG&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=4YD95A732J1W2D7JV1T3&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-4-9e85f757-0438-470e-8160-8465beaa22d5,edyell c9 wireless earbudsbluetooth earphone with enc noise cancellation with 4mic clear call inear headphone 13 mm powerful bass driver 48 hour of playtime bluetooth 53 high audio quality low latency ipx7 waterproof,5999.0,2299.0,edyell,c9 upgrade,jet black,in ear,bluetooth 53
477,https://www.amazon.in/Meyaar-SP-27-India-Earphones-Earphone/dp/B09FF136XK/ref=sr_1_100?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-100,meyaar 2 pack sp27 make in india earphone wire inear earphone with mic white black pack of 2,999.0,249.0,meyaar,sp27white black,white black,in ear,wire
478,https://www.amazon.in/Sony-Extra-MDR-XB450AP-Headphones-Black/dp/B00SISEOLC/ref=sr_1_36?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-36,sony extra bass mdrxb450ap onear wire headphone with mic black,2490.0,2016.0,sony,mdrxb450ap,black,on ear,wire
479,https://www.amazon.in/Skullcandy-S2JPW-M010-Wireless-Earphone-Black/dp/B07RV9DWDW/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,skullcandy jib plus wireless inearphone with mic red s2jpwm010,4599.0,1499.0,skullcandy,jib plus,redblack,in ear,bluetooth
480,https://www.amazon.in/ZEBRONICS-Aquaman-30-Microphone-Multifunction/dp/B0BS6BDZRQ/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106,zebronic dc aquaman edition bud 30 35 mm stereo earphone with inline microphone for call volume control multifunction button 14 mm driver stylish eartip design and 12 meter durable cable,599.0,319.0,zebronic,zeb bud 30 aquaman,aquaman,in ear,wire
481,https://www.amazon.in/Zebronics-Zeb-Buds-30-Multifunction-Lightweight/dp/B09SGF7SMV/ref=sr_1_26?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-26,zebronic zebbud 30 35 mm stereo wire in ear earphone with mic for call volume control multifunction button 14 mm driver stylish eartip12 meter durable cable and lightweight designwhite,499.0,212.0,zebronic,zebbuds 30 white,white,in ear,wire
482,https://www.amazon.in/boAt-Rockerz-450-Pro-Bluetooth/dp/B08XY3QJ48/ref=sr_1_33?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-33,boat rockerz 450 pro bluetooth wireless on ear headphone with mic with 70 hour battery 40 mm driver bluetooth v50 pad ear cushion easy access control and voice assistant white purity,3990.0,1779.0,boat,rockerz 450 pro,white purity,on ear,bluetooth 50
483,https://www.amazon.in/Launched-Bassbuds-Bluetooth-Headphones-Resistant/dp/B0C1PPLV73/ref=sr_1_10?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-10,ptron newly launch bassbuds neo tws earbuds hd mic trutalk enc call gamemusic mode 13 mm driver 35hrs playtime bluetooth 53 headphone typec fast charge ipx5 water resistant grey,3199.0,899.0,ptron,bassbud,grey,nan,nan
484,https://www.amazon.in/ZEBRONICS-Zeb-Evolve-Supporting-Assistant-Earpiece/dp/B09GG1TC5N/ref=sr_1_75?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-75,zebronic zebevolve 50 bluetooth wireless in ear earphone with mic with voice assistant rapid charge dual pair call function and magnetic earpiece metallic red,1499.0,499.0,zebronic,zebevolve,metallic red,in ear,wireless
485,https://www.amazon.in/ZEBRONICS-Zeb-Buds-30-Multifunction-Lightweight/dp/B09SGBBM47/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386846&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-34,zebronic zebbud 30 35 mm stereo wire in ear earphone with microphone for call volume control 14 mm driver stylish eartip12 meter durable cable and lightweight designblack,499.0,212.0,zebronic,zebbuds 30 black,black,in ear,wire
486,https://www.amazon.in/Meyaar-Headphones-Microphone-Earphones-Smartphones/dp/B08MVFG71V/ref=sr_1_52?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-52,meyaar dgbeex pack of 3 headset with high bass headphone with microphone earbud wire stereo earphone for all smartphone 3 black set of 3 white,999.0,329.0,meyaar,dg beex,set of 3 white,in ear,wire
487,https://www.amazon.in/Skullcandy-Jib-Green-Black-Sunset/dp/B07DGLF9N9/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-34,skullcandy jib wire inearphone with mic greenblacksunset s2duyl102,1999.0,749.0,skullcandy,jib with mic,black,in ear,wire
488,https://www.amazon.in/Zebronics-Zeb-Sound-Bomb-Bluetooth-Microphone/dp/B09NNPBN9J/ref=sr_1_83?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-83,zebronic zebsound bomb 3 tws in ear earbud with bluetooth v52 up to 12h backup flash connect splash proof voice assistant stem touch control 13 mm driverbuilt in microphone and type cblack,3499.0,855.0,zebronic,zeb sound bomb 3 black,black,in ear,bluetooth 52
489,https://www.amazon.in/Boat-Rockerz-550-Headphone-Aesthetics/dp/B0856HNLDK/ref=sr_1_10?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-10,boat rockerz 550 bluetooth wireless over ear headphone with mic upto 20 hour playback 50 mm driver soft padded ear cushion and physical noise isolation red,4999.0,1999.0,boat,rockerz 550,red,over ear,bluetooth 50
490,https://www.amazon.in/Bassbuds-Plus-Bluetooth-Headphones-Resistant/dp/B08S19YC6H/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,ptron bassbud plus in ear true wireless stereo earbud with mic deep bass bluetooth headphone voice assistance ipx4 sweat water resistant tws 12hrs battery fast charge black,2499.0,799.0,ptron,bassbud plus,black,in ear,wireless
491,https://www.amazon.in/realme-Buds-Wired-Earphones-Blue/dp/B097KMXXTZ/ref=sr_1_41?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-41,realme bud 2 neo wire in ear earphone with mic blue,599.0,499.0,realme,realme bud 2 neo,blue,in ear,wire
492,https://www.amazon.in/boAt-Rockerz-330ANC-Bluetooth-Earphones/dp/B0B58DXJ7J/ref=sr_1_89?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-89,boat rockerz 330anc bluetooth neckband in ear earphone with mic crystal bionic sound power by dirac opteo anc 13 mm driver asap charge 24h playback enx techgunmetal black,4999.0,1999.0,boat,rockerz 330anc,gunmetal black,in ear,wireless
493,https://www.amazon.in/ZEBRONICS-Zeb-Storm-Microphone-Adjustable-Lightweight/dp/B0B4G44RFS/ref=sr_1_4?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-4,zebronic zebstorm wire on ear headphone with 35 mm jack builtin microphone for call 15 meter cable soft ear cushion adjustable headband foldable ear cup and lightweight design black,799.0,399.0,zebronic,zebronic zeb stormblack,black,on ear,wire
494,https://www.amazon.in/Skullcandy-S5PXW-L672-Wireless-Headphone-Speckle/dp/B07HBD45MP/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,skullcandy riff wireless onear headphone with mic grayspecklemiami,16879.0,11815.0,skullcandy,riff bt,gray,on ear,wireless
495,https://www.amazon.in/boAt-Bassheads-220-Earphones-Molten/dp/B09WJDPNPR/ref=sr_1_53?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-53,boat basshead 220 wire in ear earphone with micmolten orange,999.0,399.0,boat,basshead,orange,in ear,wire
496,https://www.amazon.in/Sony-Extra-Bass-MDR-XB450AP-Headphones/dp/B07Y2797RG/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,sony extra bass mdrxb450ap headphone red,697.0,2490.0,sony,headphone,red,nan,nan
497,https://www.amazon.in/Meyaar-Headphones-Microphone-Earphones-Smartphones/dp/B089DM95YK/ref=sr_1_53?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-53,meyaar spn earbud headphone with microphone 5 pack earbud wire stereo earphones inear headphone bass earbud for all smartphone fit all 35 mm interface device 2 black 3 white,999.0,479.0,meyaar,spn,black,in ear,wire usb
498,https://www.amazon.in/Sony-WF-C500-Bluetooth-Wireless-transactions/dp/B09PC6QJHP/ref=sr_1_28?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386794&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-28,sony wfc500 truly wireless bluetooth earbud with 20hrs battery true wireless earbud with mic for phone call quick charge fast pair 360 reality audio upscale music dsee app support orange,8990.0,5490.0,sony,wfc500,orange,in ear,wireless
499,https://www.amazon.in/Launched-Bassbuds-Bluetooth-Headphones-Resistant/dp/B0C1PLZ2PN/ref=sr_1_5?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-5,ptron newly launch bassbuds neo tws earbuds hd mic trutalk enc call gamemusic mode 13 mm driver 35hrs playtime bluetooth 53 headphone typec fast charge ipx5 water resistant black,3199.0,899.0,ptron,bassbud,black,nan,nan
500,https://www.amazon.in/Sony-Cancellation-Headphones-Multi-Point-Connection/dp/B0BS74M665/ref=sr_1_75?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-75,sony whch720n wireless overear active noise cancellation headphone with mic up to 50 hour playtime multipoint connection app support aux voice assistant support for mobile phone white,14990.0,9990.0,sony,noise cancellation headphone,white,over ear,wireless
501,https://www.amazon.in/boAt-Rockerz-450-Pro-Headphones/dp/B08XY16Y6J/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-37,boat rockerz 450 pro bluetooth on ear headphone with mic with 70 hour battery 40 mm driver bluetooth v50 pad ear cushion easy access control and voice assistantluscious black,3990.0,1999.0,boat,rockerz 450 pro,luscious black,on ear,wireless
502,https://www.amazon.in/Bassbuds-Vista-Headphones-Cancelation-Assistance/dp/B08S18HVD5/ref=sr_1_49?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-49,ptron bassbuds vista in ear true wireless bluetooth 51 earbud with deep bass ipx4 sweat resistant passive noise cancelation up to 12hrs battery voice assistance with mic black,2799.0,799.0,ptron,bassbuds vista,black,in ear,wireless
503,https://www.amazon.in/pTron-Bassbuds-Rush-Bluetooth-Assistant/dp/B0BFRK2BZV/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,ptron bassbuds rush bluetooth true wireless in ear earbud with mic gaming 40ms low latency 35hrs playtime deep bass enc stereo call bt53 headphone 1step pair voice assist ipx4 black,3199.0,1079.0,ptron,bassbud rush,black,nan,nan
504,https://www.amazon.in/Bassbuds-Immersive-Lightweight-Headphones-Resistant/dp/B0C18V4VJ3/ref=sr_1_14?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-14,ptron bassbuds b21 truly wireless tws earbud with mic immersive sound stereo call 24hrs playtime lightweight bt52 wireless headphone touch control voice assist ipx4 water resistant blue,2599.0,899.0,ptron,bassbud,blue,nan,nan
505,https://www.amazon.in/Sony-WH-1000XM5-Wireless-Cancelling-Headphones/dp/B09XS7JWHH/ref=sr_1_7?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-7,sony wh1000xm5 wireless industry lead active noise cancel headphone 8 mic for clear call 30hr battery 3 min quick charge 3 hour playback multi point connectivity alexa black,34990.0,29990.0,sony,wh1000xm5bmin,black,over ear,wireless
506,https://www.amazon.in/PTron-Tangent-Bluetooth-Earphones-Assistant/dp/B0B4F5MSZJ/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,ptron tangent duo make in india bluetooth 52 wireless inear headphone with mic 24hrs playback 13 mm driver deep bass fast charge neckband voice assist ipx4 inline control blackgreen,1899.0,549.0,ptron,tangent,black green,in ear,wireless
507,https://www.amazon.in/boAt-Airdopes-393ANC-Wireless-Bluetooth/dp/B0BJKFY1W1/ref=sr_1_96?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-96,boat airdope 393anc true wireless in ear earbud with 32db hybrid anc quad mic with enx ™ tech 30 hour playback beast ™ modeasap ™ chargeambient modebluetooth v52 iwp ™ ipx5rogue black,4990.0,2299.0,boat,airdope 393anc,rogue black,in ear,bluetooth
508,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODUyNjYyODIyOTM4MzM1OjE2ODQzODY4NTA6c3BfYnRmOjIwMDMxNTMwMjExNDk4OjowOjo&url=%2FZeb-Duke-101-Supporting-Blue%2Fdp%2FB08VN5YW3R%2Fref%3Dsr_1_70_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386850%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,zebronic zeb duke 101 wireless headphone with mic support bluetooth 50 aux input wire mode msd card slot dual pairing on ear 12 hrs play back timefm mediacall control blue,1899.0,957.0,zebronic,zeb duke 101 blue,blue,over ear,wireless
509,https://www.amazon.in/boAt-Rockerz-330ANC-Bluetooth-Cancellation/dp/B0B58J1RPR/ref=sr_1_78?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-78,boat rockerz 330anc bluetooth in ear neckband with mic crystal bionic sound power by dirac opteo active noise cancellation 13 mm driver asap charge 24h playback enx techoceanic blue,4999.0,1999.0,boat,rockerz 330anc,oceanic blue,in ear,wireless
510,https://www.amazon.in/Bassbuds-Bluetooth-Wireless-Headphones-Playtime/dp/B0B7NTSSBY/ref=sr_1_31?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-31,ptron bassbuds wave enc bluetooth 53 wireless headphone 40hrs total playtime movie mode deep bass low latency inear tws earbuds stereo call smooth touch control typec charge blue,4599.0,1099.0,ptron,bassbud,blue,nan,nan
511,https://www.amazon.in/Meyaar-R_Pluss-Earbuds-Earphone-Upgraded/dp/B084B29WNG/ref=sr_1_8?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-8,meyaar rpluss metal inear earbud with high bass for all smartphone headset with mic headphone wire earphone with mic black,699.0,89.0,meyaar,r pluss,charcoal black,in ear,wire usb
512,https://www.amazon.in/Sony-WH-1000XM5-Cancelling-Headphones-Connectivity/dp/B0BZP2H373/ref=sr_1_8?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-8,sony wh1000xm5 wireless industry lead active noise cancel headphones8 mic for clear calling40hr battery3 min quick charge 3 hour playbackmulti point connectivityalexa mid night blue,34990.0,29501.0,sony,wh1000xm5,mid night blue,over ear,wireless
513,https://www.amazon.in/Wings-Launched-Ergonomic-Playtime-Controls/dp/B0BVBQLB36/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-37,wing newly launch phantom 345 good low latency 40ms earbud sync app support ergonomic case 50 hour playtime in ear airpod with quad enc mic touch control tws,2999.0,1499.0,wing,phantom 345,black,nan,nan
514,https://www.amazon.in/Skullcandy-Jib-Mic1-Sunset-Black/dp/B07DGK9M6P/ref=sr_1_49?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-49,skullcandy jib s2duyl674 wire in ear earphone with mic sunsetblack,1999.0,729.0,skullcandy,jib with mic,black,in ear,wire
515,https://www.amazon.in/Skullcandy-Dime-True-Wireless-Earbuds/dp/B0B52R724D/ref=sr_1_101?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386866&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-101,skullcandy dime 2 true wireless inear earbud take a hike multicolor,9558.0,6558.0,skullcandy,dime 2,multicolour,in ear,bluetooth
516,https://www.amazon.in/JBL-Wireless-Headphones-Bluetooth-Assistant/dp/B08QTVL6C5/ref=sr_1_65?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386850&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-65,jbl tune 510bt on ear wireless headphone with mic up to 40 hour playtime pure bass quick charge dual pairing bluetooth 50 voice assistant support for mobile phone blue,3999.0,2899.0,jbl,tune,blue,on ear,bluetooth 50
517,https://www.amazon.in/Sony-WH-1000XM4-Cancelling-Headphones-Bluetooth/dp/B0863TXGM3/ref=sr_1_4?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-4,sony wh1000xm4 industry lead wireless noise cancellation bluetooth over ear headphone with mic for phone call 30 hour battery life quick charge aux touch control and voice control black,29990.0,22990.0,sony,headphone,black,over ear,wireless bluetooth 50
518,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk3NzY5OTY5OTM3NDI0OjE2ODQzODY4NTI6c3BfbXRmOjIwMTUyNTQwNjYwNDk4OjowOjo&url=%2FAudio-Technica-ATH-M20x-Over-Ear-Professional-Headphones%2Fdp%2FB00HVLUR18%2Fref%3Dsr_1_71_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386852%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-71-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,audiotechnica athm20x wire over ear headphone without mic black,7453.0,4499.0,audiotechnica,athm20x,black,nan,nan
519,https://www.amazon.in/Pride-Lite-Headphones-Cancelling-Tangle-Free/dp/B08SF85H45/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-29,ptron pride lite hbe high bass earphone in ear wire earphone with mic 10 mm powerful driver for stereo audio noise cancel headset with 12 m tanglefree cable 35 mm aux black,899.0,229.0,ptron,pride lite,black,in ear,wire
520,https://www.amazon.in/Zebronics-Zeb-Bang-Bluetooth-Headphone-Assistant/dp/B07YNV5Q1N/ref=sr_1_74?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-74,zebronicsbang over the ear headphone with foldable design and bluetooth v50 headphone provide up to 20h playbackre,1799.0,744.0,zebronic,zebbang,red,over ear,wireless
521,https://www.amazon.in/Skullcandy-Jib-Earbuds-Cobalt-Blue/dp/B088NFS4T1/ref=sr_1_8?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-8,skullcandy jib wire in ear earbud with microphone cobalt blue,999.0,799.0,skullcandy,jib with mic,cobalt blue,in ear,wire
522,https://www.amazon.in/Meyaar-Pluss-RP-2208-Handsfree-Headphones/dp/B09613FCNH/ref=sr_1_79?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-79,meyaar pluss rp2208 series wire handsfree stereo earphone inear headphone bass earbud 2 pack white,999.0,269.0,meyaar,meyaar,white,in ear,wire
523,https://www.amazon.in/Skullcandy-Cancellation-Wireless-Headphone-Technology/dp/B08G1XKY6N/ref=sxin_16_aspa_sqa?c_c=282350261&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B08G1XKY6N&pd_rd_r=b2f2f5bd-76ad-4352-9702-e585710d5752&pd_rd_w=sUiqf&pd_rd_wg=RSqcu&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=963PWRM62AEV4T1WB0M1&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-3-9e85f757-0438-470e-8160-8465beaa22d5,skullcandy hesh anc wireless overear headphone active noise cancel wireless charge 22 hour battery life mob white,29999.0,9999.0,skullcandy,hesh anc,mod white,over ear,wireless
524,https://www.amazon.in/Wings-Wireless-Bluetooth-Headphones-Playtime/dp/B0BQWD26BY/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,wing phantom 540 good low latency wireless earbud bluetooth headphone gaming case with lead light 45 hour playtime tws headset touch control,2999.0,1299.0,wing,phantom 540,white,nan,nan
525,https://www.amazon.in/Zebronics-Zeb-Sound-Playback-Controls-Assistant/dp/B098XT542X/ref=sr_1_105?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-105,zebronic zebsound bomb 1 tws earbud with bt50 up to 12h playback touch control voice assistant splash proof with type c portable charge case orange,2499.0,799.0,zebronic,zebsound bomb 1 orange,orange,in ear,wireless
526,https://www.amazon.in/Boat-Bassheads-242-Earphones-Resistance/dp/B07S9S86BF/ref=sr_1_41?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-41,boat basshead 242 in ear wire earphone with micactive black,1490.0,599.0,boat,basshead 242,active black,in ear,wire
527,https://www.amazon.in/Zebronics-90-Wireless-Supporting-Bluetooth/dp/B08VX3XZYN/ref=sr_1_102?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-102,zebronic zeb yoga 90 plus wireless inear neckband earphone support bluetooth 50 dual pairingtype c charging10 mm driversmetallic magnetic earpiececall medium control splash proofre,2299.0,799.0,zebronic,zebyoga 90 plus red,red,in ear,wireless
528,https://www.amazon.in/Skullcandy-S2BBW-M716-Wireless-Earbuds-Black/dp/B07SG3RMJM/ref=sr_1_76?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386864&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-76,skullcandy push true wireless earbuds dark grayblack,9999.0,5999.0,skullcandy,push,grayblack,in ear,wireless
529,https://www.amazon.in/Skullcandy-Method-Active-Wireless-Earphone/dp/B07VT1Z7DQ/ref=sr_1_25?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-25,skullcandy method active wireless inearphone with mic blackgray,8200.0,4635.0,skullcandy,method active,grey,in ear,wireless
